# t  x  y  vx  vy  r  v  Ekin  Epot  Etot (energiad per 1 kg)
# vfactor =   1.20 ; V1 (m/s) =   7.2086E+03
   1.201600E+04   2.149758E+06  -7.764576E+06   5.789411E+03   4.246088E+03   8.056681E+06   7.179592E+03   2.577327E+07  -4.032325E+07  -1.454998E+07
   1.201700E+04   2.155547E+06  -7.760328E+06   5.788073E+03   4.250913E+03   8.054134E+06   7.181368E+03   2.578602E+07  -4.033600E+07  -1.454998E+07
   1.201800E+04   2.161334E+06  -7.756074E+06   5.786730E+03   4.255739E+03   8.051587E+06   7.183144E+03   2.579878E+07  -4.034876E+07  -1.454998E+07
   1.201900E+04   2.167120E+06  -7.751816E+06   5.785383E+03   4.260567E+03   8.049042E+06   7.184920E+03   2.581154E+07  -4.036152E+07  -1.454998E+07
   1.202000E+04   2.167120E+06  -7.751816E+06   5.785383E+03   4.260567E+03   8.049042E+06   7.184920E+03   2.581154E+07  -4.036152E+07  -1.454998E+07
   1.202100E+04   2.172905E+06  -7.747554E+06   5.784030E+03   4.265397E+03   8.046496E+06   7.186697E+03   2.582431E+07  -4.037429E+07  -1.454998E+07
   1.202200E+04   2.178688E+06  -7.743286E+06   5.782673E+03   4.270229E+03   8.043951E+06   7.188474E+03   2.583708E+07  -4.038706E+07  -1.454998E+07
   1.202300E+04   2.184470E+06  -7.739013E+06   5.781311E+03   4.275063E+03   8.041408E+06   7.190251E+03   2.584986E+07  -4.039984E+07  -1.454998E+07
   1.202400E+04   2.190251E+06  -7.734736E+06   5.779943E+03   4.279899E+03   8.038864E+06   7.192029E+03   2.586264E+07  -4.041262E+07  -1.454998E+07
   1.202500E+04   2.196030E+06  -7.730453E+06   5.778571E+03   4.284737E+03   8.036320E+06   7.193807E+03   2.587543E+07  -4.042541E+07  -1.454999E+07
   1.202600E+04   2.201808E+06  -7.726166E+06   5.777194E+03   4.289577E+03   8.033779E+06   7.195585E+03   2.588822E+07  -4.043820E+07  -1.454998E+07
   1.202700E+04   2.207585E+06  -7.721874E+06   5.775812E+03   4.294418E+03   8.031237E+06   7.197363E+03   2.590102E+07  -4.045100E+07  -1.454998E+07
   1.202800E+04   2.213360E+06  -7.717577E+06   5.774426E+03   4.299262E+03   8.028696E+06   7.199142E+03   2.591382E+07  -4.046380E+07  -1.454998E+07
   1.202900E+04   2.219134E+06  -7.713276E+06   5.773034E+03   4.304108E+03   8.026156E+06   7.200921E+03   2.592663E+07  -4.047661E+07  -1.454998E+07
   1.203000E+04   2.224906E+06  -7.708969E+06   5.771637E+03   4.308956E+03   8.023616E+06   7.202700E+03   2.593945E+07  -4.048942E+07  -1.454997E+07
   1.203100E+04   2.230677E+06  -7.704658E+06   5.770235E+03   4.313805E+03   8.021076E+06   7.204479E+03   2.595226E+07  -4.050224E+07  -1.454998E+07
   1.203200E+04   2.236446E+06  -7.700342E+06   5.768828E+03   4.318656E+03   8.018538E+06   7.206259E+03   2.596508E+07  -4.051506E+07  -1.454998E+07
   1.203300E+04   2.242214E+06  -7.696020E+06   5.767417E+03   4.323509E+03   8.016000E+06   7.208039E+03   2.597791E+07  -4.052789E+07  -1.454997E+07
   1.203400E+04   2.247981E+06  -7.691694E+06   5.766000E+03   4.328364E+03   8.013462E+06   7.209819E+03   2.599074E+07  -4.054072E+07  -1.454998E+07
   1.203500E+04   2.253746E+06  -7.687364E+06   5.764578E+03   4.333221E+03   8.010926E+06   7.211599E+03   2.600358E+07  -4.055356E+07  -1.454998E+07
   1.203600E+04   2.259510E+06  -7.683028E+06   5.763151E+03   4.338080E+03   8.008390E+06   7.213380E+03   2.601642E+07  -4.056640E+07  -1.454998E+07
   1.203700E+04   2.265272E+06  -7.678688E+06   5.761720E+03   4.342940E+03   8.005854E+06   7.215161E+03   2.602927E+07  -4.057925E+07  -1.454998E+07
   1.203800E+04   2.271034E+06  -7.674342E+06   5.760283E+03   4.347803E+03   8.003319E+06   7.216942E+03   2.604213E+07  -4.059210E+07  -1.454998E+07
   1.203900E+04   2.276793E+06  -7.669992E+06   5.758841E+03   4.352667E+03   8.000785E+06   7.218723E+03   2.605498E+07  -4.060496E+07  -1.454998E+07
   1.204000E+04   2.282551E+06  -7.665637E+06   5.757395E+03   4.357533E+03   7.998252E+06   7.220505E+03   2.606785E+07  -4.061782E+07  -1.454998E+07
   1.204100E+04   2.288308E+06  -7.661277E+06   5.755943E+03   4.362401E+03   7.995719E+06   7.222287E+03   2.608071E+07  -4.063069E+07  -1.454998E+07
   1.204200E+04   2.294063E+06  -7.656912E+06   5.754486E+03   4.367271E+03   7.993186E+06   7.224069E+03   2.609359E+07  -4.064356E+07  -1.454998E+07
   1.204300E+04   2.299817E+06  -7.652542E+06   5.753024E+03   4.372143E+03   7.990654E+06   7.225851E+03   2.610646E+07  -4.065644E+07  -1.454998E+07
   1.204400E+04   2.305569E+06  -7.648168E+06   5.751557E+03   4.377017E+03   7.988124E+06   7.227633E+03   2.611934E+07  -4.066932E+07  -1.454998E+07
   1.204500E+04   2.311320E+06  -7.643788E+06   5.750085E+03   4.381892E+03   7.985594E+06   7.229416E+03   2.613223E+07  -4.068221E+07  -1.454998E+07
   1.204600E+04   2.317069E+06  -7.639404E+06   5.748608E+03   4.386770E+03   7.983064E+06   7.231199E+03   2.614512E+07  -4.069510E+07  -1.454998E+07
   1.204700E+04   2.322817E+06  -7.635015E+06   5.747126E+03   4.391648E+03   7.980534E+06   7.232982E+03   2.615802E+07  -4.070800E+07  -1.454998E+07
   1.204800E+04   2.328563E+06  -7.630621E+06   5.745639E+03   4.396529E+03   7.978006E+06   7.234766E+03   2.617092E+07  -4.072090E+07  -1.454998E+07
   1.204900E+04   2.334308E+06  -7.626222E+06   5.744146E+03   4.401412E+03   7.975478E+06   7.236549E+03   2.618382E+07  -4.073380E+07  -1.454998E+07
   1.205000E+04   2.340052E+06  -7.621818E+06   5.742649E+03   4.406297E+03   7.972951E+06   7.238333E+03   2.619673E+07  -4.074672E+07  -1.454998E+07
   1.205100E+04   2.345794E+06  -7.617410E+06   5.741146E+03   4.411183E+03   7.970425E+06   7.240117E+03   2.620965E+07  -4.075963E+07  -1.454998E+07
   1.205200E+04   2.351534E+06  -7.612996E+06   5.739639E+03   4.416071E+03   7.967899E+06   7.241901E+03   2.622257E+07  -4.077255E+07  -1.454998E+07
   1.205300E+04   2.357273E+06  -7.608578E+06   5.738126E+03   4.420961E+03   7.965374E+06   7.243687E+03   2.623550E+07  -4.078548E+07  -1.454998E+07
   1.205400E+04   2.363010E+06  -7.604154E+06   5.736608E+03   4.425854E+03   7.962850E+06   7.245471E+03   2.624842E+07  -4.079840E+07  -1.454998E+07
   1.205500E+04   2.368746E+06  -7.599726E+06   5.735085E+03   4.430747E+03   7.960326E+06   7.247256E+03   2.626136E+07  -4.081134E+07  -1.454998E+07
   1.205600E+04   2.374480E+06  -7.595292E+06   5.733557E+03   4.435643E+03   7.957803E+06   7.249042E+03   2.627430E+07  -4.082428E+07  -1.454997E+07
   1.205700E+04   2.380213E+06  -7.590854E+06   5.732023E+03   4.440540E+03   7.955280E+06   7.250827E+03   2.628724E+07  -4.083722E+07  -1.454998E+07
   1.205800E+04   2.385944E+06  -7.586412E+06   5.730485E+03   4.445439E+03   7.952758E+06   7.252612E+03   2.630019E+07  -4.085017E+07  -1.454998E+07
   1.205900E+04   2.391674E+06  -7.581964E+06   5.728941E+03   4.450340E+03   7.950238E+06   7.254398E+03   2.631315E+07  -4.086313E+07  -1.454998E+07
   1.206000E+04   2.397402E+06  -7.577510E+06   5.727393E+03   4.455243E+03   7.947717E+06   7.256185E+03   2.632611E+07  -4.087608E+07  -1.454998E+07
   1.206100E+04   2.403129E+06  -7.573053E+06   5.725838E+03   4.460147E+03   7.945197E+06   7.257971E+03   2.633907E+07  -4.088905E+07  -1.454998E+07
   1.206200E+04   2.408854E+06  -7.568590E+06   5.724279E+03   4.465053E+03   7.942678E+06   7.259757E+03   2.635203E+07  -4.090202E+07  -1.454999E+07
   1.206300E+04   2.414578E+06  -7.564123E+06   5.722715E+03   4.469961E+03   7.940160E+06   7.261544E+03   2.636501E+07  -4.091499E+07  -1.454998E+07
   1.206400E+04   2.420300E+06  -7.559650E+06   5.721145E+03   4.474871E+03   7.937642E+06   7.263331E+03   2.637799E+07  -4.092797E+07  -1.454998E+07
   1.206500E+04   2.426020E+06  -7.555173E+06   5.719570E+03   4.479783E+03   7.935126E+06   7.265118E+03   2.639097E+07  -4.094095E+07  -1.454998E+07
   1.206600E+04   2.431738E+06  -7.550691E+06   5.717990E+03   4.484696E+03   7.932609E+06   7.266905E+03   2.640395E+07  -4.095394E+07  -1.454998E+07
   1.206700E+04   2.437456E+06  -7.546204E+06   5.716405E+03   4.489611E+03   7.930094E+06   7.268692E+03   2.641694E+07  -4.096693E+07  -1.454998E+07
   1.206800E+04   2.443171E+06  -7.541712E+06   5.714814E+03   4.494528E+03   7.927579E+06   7.270480E+03   2.642994E+07  -4.097992E+07  -1.454998E+07
   1.206900E+04   2.448885E+06  -7.537215E+06   5.713219E+03   4.499446E+03   7.925064E+06   7.272268E+03   2.644294E+07  -4.099292E+07  -1.454998E+07
   1.207000E+04   2.454598E+06  -7.532713E+06   5.711618E+03   4.504367E+03   7.922551E+06   7.274056E+03   2.645595E+07  -4.100593E+07  -1.454998E+07
   1.207100E+04   2.460308E+06  -7.528206E+06   5.710011E+03   4.509289E+03   7.920038E+06   7.275844E+03   2.646895E+07  -4.101894E+07  -1.454999E+07
   1.207200E+04   2.466018E+06  -7.523694E+06   5.708400E+03   4.514212E+03   7.917526E+06   7.277633E+03   2.648197E+07  -4.103196E+07  -1.454998E+07
   1.207300E+04   2.471725E+06  -7.519178E+06   5.706783E+03   4.519138E+03   7.915014E+06   7.279422E+03   2.649499E+07  -4.104497E+07  -1.454998E+07
   1.207400E+04   2.477431E+06  -7.514656E+06   5.705161E+03   4.524065E+03   7.912504E+06   7.281210E+03   2.650801E+07  -4.105800E+07  -1.454998E+07
   1.207500E+04   2.483136E+06  -7.510130E+06   5.703534E+03   4.528994E+03   7.909994E+06   7.283000E+03   2.652104E+07  -4.107102E+07  -1.454998E+07
   1.207600E+04   2.488838E+06  -7.505598E+06   5.701901E+03   4.533925E+03   7.907485E+06   7.284789E+03   2.653407E+07  -4.108406E+07  -1.454998E+07
   1.207700E+04   2.494539E+06  -7.501062E+06   5.700263E+03   4.538857E+03   7.904976E+06   7.286578E+03   2.654711E+07  -4.109709E+07  -1.454998E+07
   1.207800E+04   2.500239E+06  -7.496520E+06   5.698620E+03   4.543792E+03   7.902468E+06   7.288368E+03   2.656016E+07  -4.111014E+07  -1.454998E+07
   1.207900E+04   2.505936E+06  -7.491974E+06   5.696972E+03   4.548728E+03   7.899961E+06   7.290158E+03   2.657320E+07  -4.112318E+07  -1.454998E+07
   1.208000E+04   2.511633E+06  -7.487422E+06   5.695318E+03   4.553665E+03   7.897455E+06   7.291948E+03   2.658625E+07  -4.113624E+07  -1.454998E+07
   1.208100E+04   2.517327E+06  -7.482866E+06   5.693659E+03   4.558604E+03   7.894950E+06   7.293738E+03   2.659931E+07  -4.114929E+07  -1.454998E+07
   1.208200E+04   2.523020E+06  -7.478306E+06   5.691994E+03   4.563545E+03   7.892444E+06   7.295529E+03   2.661237E+07  -4.116235E+07  -1.454998E+07
   1.208300E+04   2.528711E+06  -7.473740E+06   5.690324E+03   4.568487E+03   7.889940E+06   7.297319E+03   2.662543E+07  -4.117541E+07  -1.454998E+07
   1.208400E+04   2.534401E+06  -7.469168E+06   5.688649E+03   4.573432E+03   7.887437E+06   7.299109E+03   2.663850E+07  -4.118848E+07  -1.454999E+07
   1.208500E+04   2.540088E+06  -7.464592E+06   5.686968E+03   4.578377E+03   7.884934E+06   7.300900E+03   2.665157E+07  -4.120156E+07  -1.454998E+07
   1.208600E+04   2.545774E+06  -7.460012E+06   5.685282E+03   4.583325E+03   7.882432E+06   7.302691E+03   2.666465E+07  -4.121464E+07  -1.454999E+07
   1.208700E+04   2.551459E+06  -7.455426E+06   5.683591E+03   4.588274E+03   7.879931E+06   7.304482E+03   2.667773E+07  -4.122772E+07  -1.454998E+07
   1.208800E+04   2.557142E+06  -7.450835E+06   5.681894E+03   4.593226E+03   7.877431E+06   7.306274E+03   2.669082E+07  -4.124080E+07  -1.454998E+07
   1.208900E+04   2.562823E+06  -7.446240E+06   5.680192E+03   4.598178E+03   7.874932E+06   7.308066E+03   2.670391E+07  -4.125389E+07  -1.454998E+07
   1.209000E+04   2.568502E+06  -7.441639E+06   5.678484E+03   4.603132E+03   7.872432E+06   7.309857E+03   2.671701E+07  -4.126698E+07  -1.454998E+07
   1.209100E+04   2.574180E+06  -7.437034E+06   5.676771E+03   4.608088E+03   7.869934E+06   7.311649E+03   2.673011E+07  -4.128008E+07  -1.454998E+07
   1.209200E+04   2.579856E+06  -7.432423E+06   5.675053E+03   4.613046E+03   7.867437E+06   7.313441E+03   2.674321E+07  -4.129319E+07  -1.454998E+07
   1.209300E+04   2.585530E+06  -7.427808E+06   5.673330E+03   4.618005E+03   7.864940E+06   7.315233E+03   2.675632E+07  -4.130630E+07  -1.454998E+07
   1.209400E+04   2.591202E+06  -7.423187E+06   5.671600E+03   4.622966E+03   7.862444E+06   7.317025E+03   2.676943E+07  -4.131941E+07  -1.454998E+07
   1.209500E+04   2.596873E+06  -7.418562E+06   5.669865E+03   4.627929E+03   7.859950E+06   7.318818E+03   2.678255E+07  -4.133252E+07  -1.454998E+07
   1.209600E+04   2.602542E+06  -7.413931E+06   5.668125E+03   4.632893E+03   7.857455E+06   7.320611E+03   2.679567E+07  -4.134565E+07  -1.454998E+07
   1.209700E+04   2.608210E+06  -7.409296E+06   5.666379E+03   4.637859E+03   7.854962E+06   7.322403E+03   2.680880E+07  -4.135877E+07  -1.454998E+07
   1.209800E+04   2.613875E+06  -7.404655E+06   5.664628E+03   4.642826E+03   7.852468E+06   7.324196E+03   2.682193E+07  -4.137190E+07  -1.454998E+07
   1.209900E+04   2.619539E+06  -7.400010E+06   5.662872E+03   4.647795E+03   7.849976E+06   7.325989E+03   2.683506E+07  -4.138504E+07  -1.454998E+07
   1.210000E+04   2.625201E+06  -7.395359E+06   5.661110E+03   4.652766E+03   7.847484E+06   7.327782E+03   2.684820E+07  -4.139818E+07  -1.454998E+07
   1.210100E+04   2.630861E+06  -7.390704E+06   5.659342E+03   4.657738E+03   7.844994E+06   7.329576E+03   2.686134E+07  -4.141132E+07  -1.454998E+07
   1.210200E+04   2.636520E+06  -7.386044E+06   5.657569E+03   4.662711E+03   7.842504E+06   7.331369E+03   2.687448E+07  -4.142447E+07  -1.454998E+07
   1.210300E+04   2.642176E+06  -7.381378E+06   5.655791E+03   4.667687E+03   7.840016E+06   7.333163E+03   2.688764E+07  -4.143762E+07  -1.454998E+07
   1.210400E+04   2.647831E+06  -7.376708E+06   5.654007E+03   4.672664E+03   7.837528E+06   7.334957E+03   2.690079E+07  -4.145077E+07  -1.454998E+07
   1.210500E+04   2.653484E+06  -7.372034E+06   5.652217E+03   4.677643E+03   7.835040E+06   7.336750E+03   2.691395E+07  -4.146393E+07  -1.454998E+07
   1.210600E+04   2.659136E+06  -7.367354E+06   5.650422E+03   4.682623E+03   7.832554E+06   7.338544E+03   2.692711E+07  -4.147710E+07  -1.454998E+07
   1.210700E+04   2.664785E+06  -7.362668E+06   5.648622E+03   4.687604E+03   7.830068E+06   7.340338E+03   2.694028E+07  -4.149026E+07  -1.454998E+07
   1.210800E+04   2.670433E+06  -7.357978E+06   5.646815E+03   4.692588E+03   7.827584E+06   7.342132E+03   2.695345E+07  -4.150343E+07  -1.454997E+07
   1.210900E+04   2.676079E+06  -7.353284E+06   5.645004E+03   4.697573E+03   7.825099E+06   7.343927E+03   2.696663E+07  -4.151661E+07  -1.454998E+07
   1.211000E+04   2.681723E+06  -7.348584E+06   5.643187E+03   4.702559E+03   7.822616E+06   7.345721E+03   2.697981E+07  -4.152978E+07  -1.454998E+07
   1.211100E+04   2.687365E+06  -7.343878E+06   5.641364E+03   4.707547E+03   7.820133E+06   7.347516E+03   2.699299E+07  -4.154297E+07  -1.454998E+07
   1.211200E+04   2.693006E+06  -7.339168E+06   5.639536E+03   4.712537E+03   7.817652E+06   7.349311E+03   2.700618E+07  -4.155616E+07  -1.454998E+07
   1.211300E+04   2.698644E+06  -7.334454E+06   5.637702E+03   4.717528E+03   7.815170E+06   7.351105E+03   2.701937E+07  -4.156935E+07  -1.454998E+07
   1.211400E+04   2.704281E+06  -7.329734E+06   5.635862E+03   4.722521E+03   7.812690E+06   7.352900E+03   2.703257E+07  -4.158254E+07  -1.454997E+07
   1.211500E+04   2.709916E+06  -7.325008E+06   5.634017E+03   4.727515E+03   7.810211E+06   7.354695E+03   2.704577E+07  -4.159575E+07  -1.454998E+07
   1.211600E+04   2.715549E+06  -7.320278E+06   5.632167E+03   4.732510E+03   7.807732E+06   7.356490E+03   2.705897E+07  -4.160895E+07  -1.454998E+07
   1.211700E+04   2.721180E+06  -7.315544E+06   5.630310E+03   4.737507E+03   7.805254E+06   7.358286E+03   2.707218E+07  -4.162216E+07  -1.454998E+07
   1.211800E+04   2.726810E+06  -7.310804E+06   5.628448E+03   4.742506E+03   7.802778E+06   7.360081E+03   2.708540E+07  -4.163538E+07  -1.454998E+07
   1.211900E+04   2.732437E+06  -7.306058E+06   5.626581E+03   4.747506E+03   7.800302E+06   7.361876E+03   2.709861E+07  -4.164859E+07  -1.454998E+07
   1.212000E+04   2.732437E+06  -7.306058E+06   5.626581E+03   4.747506E+03   7.800302E+06   7.361876E+03   2.709861E+07  -4.164859E+07  -1.454998E+07
   1.212100E+04   2.738063E+06  -7.301308E+06   5.624708E+03   4.752508E+03   7.797826E+06   7.363672E+03   2.711184E+07  -4.166181E+07  -1.454998E+07
   1.212200E+04   2.743686E+06  -7.296554E+06   5.622829E+03   4.757512E+03   7.795352E+06   7.365468E+03   2.712506E+07  -4.167504E+07  -1.454997E+07
   1.212300E+04   2.749308E+06  -7.291794E+06   5.620944E+03   4.762517E+03   7.792878E+06   7.367264E+03   2.713829E+07  -4.168826E+07  -1.454997E+07
   1.212400E+04   2.754928E+06  -7.287028E+06   5.619054E+03   4.767523E+03   7.790406E+06   7.369060E+03   2.715152E+07  -4.170150E+07  -1.454997E+07
   1.212500E+04   2.760546E+06  -7.282258E+06   5.617158E+03   4.772531E+03   7.787934E+06   7.370856E+03   2.716476E+07  -4.171473E+07  -1.454997E+07
   1.212600E+04   2.766163E+06  -7.277484E+06   5.615257E+03   4.777540E+03   7.785462E+06   7.372652E+03   2.717800E+07  -4.172798E+07  -1.454997E+07
   1.212700E+04   2.771777E+06  -7.272704E+06   5.613350E+03   4.782551E+03   7.782992E+06   7.374448E+03   2.719124E+07  -4.174122E+07  -1.454997E+07
   1.212800E+04   2.777390E+06  -7.267918E+06   5.611437E+03   4.787563E+03   7.780522E+06   7.376245E+03   2.720449E+07  -4.175446E+07  -1.454997E+07
   1.212900E+04   2.783000E+06  -7.263128E+06   5.609519E+03   4.792577E+03   7.778054E+06   7.378041E+03   2.721774E+07  -4.176772E+07  -1.454997E+07
   1.213000E+04   2.788608E+06  -7.258334E+06   5.607594E+03   4.797592E+03   7.775586E+06   7.379837E+03   2.723100E+07  -4.178097E+07  -1.454997E+07
   1.213100E+04   2.794215E+06  -7.253534E+06   5.605664E+03   4.802608E+03   7.773120E+06   7.381634E+03   2.724426E+07  -4.179423E+07  -1.454997E+07
   1.213200E+04   2.799820E+06  -7.248728E+06   5.603729E+03   4.807626E+03   7.770654E+06   7.383431E+03   2.725752E+07  -4.180750E+07  -1.454997E+07
   1.213300E+04   2.805423E+06  -7.243918E+06   5.601787E+03   4.812646E+03   7.768188E+06   7.385227E+03   2.727079E+07  -4.182076E+07  -1.454997E+07
   1.213400E+04   2.811024E+06  -7.239104E+06   5.599840E+03   4.817667E+03   7.765724E+06   7.387024E+03   2.728406E+07  -4.183403E+07  -1.454997E+07
   1.213500E+04   2.816622E+06  -7.234284E+06   5.597887E+03   4.822689E+03   7.763261E+06   7.388821E+03   2.729734E+07  -4.184731E+07  -1.454997E+07
   1.213600E+04   2.822219E+06  -7.229458E+06   5.595929E+03   4.827713E+03   7.760798E+06   7.390618E+03   2.731061E+07  -4.186058E+07  -1.454997E+07
   1.213700E+04   2.827814E+06  -7.224628E+06   5.593964E+03   4.832739E+03   7.758337E+06   7.392415E+03   2.732390E+07  -4.187386E+07  -1.454996E+07
   1.213800E+04   2.833407E+06  -7.219793E+06   5.591994E+03   4.837766E+03   7.755876E+06   7.394212E+03   2.733719E+07  -4.188716E+07  -1.454997E+07
   1.213900E+04   2.838998E+06  -7.214952E+06   5.590018E+03   4.842794E+03   7.753416E+06   7.396009E+03   2.735048E+07  -4.190044E+07  -1.454997E+07
   1.214000E+04   2.844587E+06  -7.210107E+06   5.588037E+03   4.847823E+03   7.750956E+06   7.397807E+03   2.736377E+07  -4.191374E+07  -1.454997E+07
   1.214100E+04   2.850174E+06  -7.205256E+06   5.586049E+03   4.852854E+03   7.748498E+06   7.399604E+03   2.737707E+07  -4.192704E+07  -1.454997E+07
   1.214200E+04   2.855759E+06  -7.200401E+06   5.584056E+03   4.857886E+03   7.746040E+06   7.401401E+03   2.739037E+07  -4.194034E+07  -1.454997E+07
   1.214300E+04   2.861342E+06  -7.195540E+06   5.582057E+03   4.862920E+03   7.743583E+06   7.403199E+03   2.740368E+07  -4.195365E+07  -1.454997E+07
   1.214400E+04   2.866923E+06  -7.190675E+06   5.580052E+03   4.867955E+03   7.741128E+06   7.404996E+03   2.741698E+07  -4.196696E+07  -1.454997E+07
   1.214500E+04   2.872502E+06  -7.185804E+06   5.578042E+03   4.872992E+03   7.738673E+06   7.406794E+03   2.743030E+07  -4.198027E+07  -1.454997E+07
   1.214600E+04   2.878079E+06  -7.180929E+06   5.576025E+03   4.878030E+03   7.736219E+06   7.408591E+03   2.744361E+07  -4.199358E+07  -1.454997E+07
   1.214700E+04   2.883654E+06  -7.176048E+06   5.574002E+03   4.883069E+03   7.733766E+06   7.410389E+03   2.745693E+07  -4.200690E+07  -1.454997E+07
   1.214800E+04   2.889227E+06  -7.171163E+06   5.571974E+03   4.888109E+03   7.731314E+06   7.412187E+03   2.747025E+07  -4.202023E+07  -1.454997E+07
   1.214900E+04   2.894798E+06  -7.166272E+06   5.569940E+03   4.893151E+03   7.728863E+06   7.413984E+03   2.748358E+07  -4.203355E+07  -1.454997E+07
   1.215000E+04   2.900367E+06  -7.161377E+06   5.567900E+03   4.898195E+03   7.726412E+06   7.415782E+03   2.749691E+07  -4.204688E+07  -1.454997E+07
   1.215100E+04   2.905934E+06  -7.156476E+06   5.565854E+03   4.903239E+03   7.723964E+06   7.417580E+03   2.751024E+07  -4.206022E+07  -1.454997E+07
   1.215200E+04   2.911499E+06  -7.151570E+06   5.563802E+03   4.908285E+03   7.721514E+06   7.419377E+03   2.752358E+07  -4.207356E+07  -1.454998E+07
   1.215300E+04   2.911499E+06  -7.151570E+06   5.563802E+03   4.908285E+03   7.721514E+06   7.419377E+03   2.752358E+07  -4.207356E+07  -1.454998E+07
   1.215400E+04   2.917062E+06  -7.146660E+06   5.561745E+03   4.913333E+03   7.719066E+06   7.421175E+03   2.753692E+07  -4.208690E+07  -1.454997E+07
   1.215500E+04   2.922622E+06  -7.141744E+06   5.559681E+03   4.918381E+03   7.716620E+06   7.422973E+03   2.755027E+07  -4.210024E+07  -1.454998E+07
   1.215600E+04   2.928181E+06  -7.136822E+06   5.557612E+03   4.923431E+03   7.714174E+06   7.424771E+03   2.756361E+07  -4.211359E+07  -1.454998E+07
   1.215700E+04   2.933738E+06  -7.131896E+06   5.555537E+03   4.928482E+03   7.711729E+06   7.426569E+03   2.757696E+07  -4.212694E+07  -1.454998E+07
   1.215800E+04   2.939292E+06  -7.126966E+06   5.553456E+03   4.933535E+03   7.709285E+06   7.428367E+03   2.759032E+07  -4.214030E+07  -1.454998E+07
   1.215900E+04   2.944845E+06  -7.122030E+06   5.551369E+03   4.938589E+03   7.706842E+06   7.430165E+03   2.760368E+07  -4.215366E+07  -1.454998E+07
   1.216000E+04   2.950395E+06  -7.117088E+06   5.549276E+03   4.943644E+03   7.704400E+06   7.431963E+03   2.761704E+07  -4.216702E+07  -1.454998E+07
   1.216100E+04   2.955943E+06  -7.112142E+06   5.547177E+03   4.948701E+03   7.701959E+06   7.433761E+03   2.763040E+07  -4.218038E+07  -1.454998E+07
   1.216200E+04   2.961490E+06  -7.107192E+06   5.545072E+03   4.953758E+03   7.699519E+06   7.435560E+03   2.764377E+07  -4.219375E+07  -1.454997E+07
   1.216300E+04   2.967034E+06  -7.102235E+06   5.542961E+03   4.958817E+03   7.697079E+06   7.437357E+03   2.765714E+07  -4.220712E+07  -1.454998E+07
   1.216400E+04   2.972576E+06  -7.097274E+06   5.540844E+03   4.963878E+03   7.694641E+06   7.439156E+03   2.767052E+07  -4.222050E+07  -1.454998E+07
   1.216500E+04   2.978115E+06  -7.092307E+06   5.538722E+03   4.968939E+03   7.692203E+06   7.440954E+03   2.768390E+07  -4.223388E+07  -1.454998E+07
   1.216600E+04   2.983653E+06  -7.087336E+06   5.536593E+03   4.974002E+03   7.689766E+06   7.442752E+03   2.769728E+07  -4.224726E+07  -1.454998E+07
   1.216700E+04   2.989188E+06  -7.082359E+06   5.534458E+03   4.979066E+03   7.687331E+06   7.444550E+03   2.771066E+07  -4.226064E+07  -1.454998E+07
   1.216800E+04   2.994722E+06  -7.077378E+06   5.532317E+03   4.984132E+03   7.684896E+06   7.446348E+03   2.772405E+07  -4.227404E+07  -1.454999E+07
   1.216900E+04   3.000253E+06  -7.072391E+06   5.530171E+03   4.989199E+03   7.682462E+06   7.448147E+03   2.773745E+07  -4.228742E+07  -1.454998E+07
   1.217000E+04   3.005782E+06  -7.067400E+06   5.528018E+03   4.994267E+03   7.680030E+06   7.449945E+03   2.775084E+07  -4.230082E+07  -1.454998E+07
   1.217100E+04   3.011309E+06  -7.062402E+06   5.525859E+03   4.999336E+03   7.677598E+06   7.451744E+03   2.776424E+07  -4.231422E+07  -1.454997E+07
   1.217200E+04   3.016834E+06  -7.057400E+06   5.523695E+03   5.004406E+03   7.675167E+06   7.453542E+03   2.777764E+07  -4.232762E+07  -1.454998E+07
   1.217300E+04   3.022356E+06  -7.052394E+06   5.521524E+03   5.009478E+03   7.672737E+06   7.455340E+03   2.779105E+07  -4.234103E+07  -1.454998E+07
   1.217400E+04   3.027877E+06  -7.047382E+06   5.519347E+03   5.014551E+03   7.670308E+06   7.457138E+03   2.780445E+07  -4.235444E+07  -1.454998E+07
   1.217500E+04   3.033395E+06  -7.042364E+06   5.517165E+03   5.019625E+03   7.667880E+06   7.458937E+03   2.781787E+07  -4.236785E+07  -1.454998E+07
   1.217600E+04   3.038911E+06  -7.037342E+06   5.514976E+03   5.024700E+03   7.665453E+06   7.460735E+03   2.783128E+07  -4.238126E+07  -1.454998E+07
   1.217700E+04   3.044425E+06  -7.032316E+06   5.512781E+03   5.029777E+03   7.663027E+06   7.462534E+03   2.784470E+07  -4.239468E+07  -1.454997E+07
   1.217800E+04   3.049937E+06  -7.027283E+06   5.510580E+03   5.034854E+03   7.660602E+06   7.464332E+03   2.785812E+07  -4.240810E+07  -1.454998E+07
   1.217900E+04   3.055446E+06  -7.022246E+06   5.508373E+03   5.039933E+03   7.658178E+06   7.466130E+03   2.787155E+07  -4.242152E+07  -1.454998E+07
   1.218000E+04   3.060954E+06  -7.017203E+06   5.506160E+03   5.045013E+03   7.655754E+06   7.467928E+03   2.788498E+07  -4.243495E+07  -1.454998E+07
